# 559 Particles
      7050   0.705          0.013276825   -0.088803031    0.02361462     0.092843431    377.9522       29.014935     -2034.3007     -2034.3007    
      7100   0.71           0.013380811   -0.088623697    0.024278625    0.092858265    377.83255      28.846766     -2034.4688     -2034.4688    
      7150   0.715          0.01339376    -0.089078731    0.024180515    0.093269022    373.17052      28.616384     -2034.6992     -2034.6992    
      7200   0.72           0.014102942   -0.090078197    0.024685999    0.094458314    371.44961      28.464271     -2034.8513     -2034.8513    
      7250   0.725          0.013829555   -0.091416611    0.025050934    0.095790409    370.48207      28.280352     -2035.0352     -2035.0352    
      7300   0.73           0.012838321   -0.091726771    0.024924151    0.095915777    369.52783      28.08178      -2035.2338     -2035.2338    
      7350   0.735          0.013033691   -0.092171144    0.02527566     0.096458571    367.22216      27.916891     -2035.3987     -2035.3987    
      7400   0.74           0.012107877   -0.092802673    0.024704947    0.096794995    363.37346      27.696186     -2035.6194     -2035.6194    
      7450   0.745          0.012079681   -0.09315307     0.024571592    0.097093647    358.15203      27.498821     -2035.8168     -2035.8168    
      7500   0.75           0.011227277   -0.093155008    0.023724805    0.096782093    350.91121      27.28572      -2036.0299     -2036.0299    
      7550   0.755          0.010864369   -0.093404035    0.023871721    0.097016531    347.4589       27.100885     -2036.2147     -2036.2147    
      7600   0.76           0.011145362   -0.093912042    0.024463336    0.097683906    347.17914      26.91197      -2036.4036     -2036.4036    
      7650   0.765          0.010641218   -0.094696816    0.023803499    0.098220818    342.745        26.720972     -2036.5946     -2036.5946    
      7700   0.77           0.010140928   -0.09535008     0.024637901    0.099002537    342.46444      26.563714     -2036.7519     -2036.7519    
      7750   0.775          0.0096446825  -0.095722699    0.025667738    0.099572525    343.12543      26.337669     -2036.9779     -2036.9779    
      7800   0.78           0.010480715   -0.096566155    0.025572821    0.1004432      338.09117      26.121167     -2037.1944     -2037.1944    
      7850   0.785          0.010604734   -0.097302129    0.02474998     0.10095903     334.36416      25.91404      -2037.4016     -2037.4016    
      7900   0.79           0.0108908     -0.098774115    0.02503518     0.10247778     331.81037      25.69064      -2037.625      -2037.625     
      7950   0.795          0.011160878   -0.1000861      0.025958386    0.10399823     327.58492      25.482234     -2037.8334     -2037.8334    
      8000   0.8            0.01116802    -0.100746       0.025505289    0.10452273     325.02939      25.277555     -2038.038      -2038.038     
      8050   0.805          0.010720599   -0.10141383     0.025905451    0.10521782     327.01565      25.11996      -2038.1956     -2038.1956    
      8100   0.81           0.01216958    -0.10140407     0.025644681    0.10530211     328.25925      24.891794     -2038.4238     -2038.4238    
      8150   0.815          0.011858955   -0.10115632     0.026243196    0.10517576     332.59295      24.66571      -2038.6499     -2038.6499    
      8200   0.82           0.01147826    -0.10196458     0.025834341    0.10581086     331.64927      24.427533     -2038.8881     -2038.8881    
      8250   0.825          0.010914982   -0.10271438     0.02601318     0.10651792     323.94114      24.212159     -2039.1034     -2039.1034    
      8300   0.83           0.010167044   -0.10365723     0.025209609    0.10716209     312.36691      23.963686     -2039.3519     -2039.3519    
      8350   0.835          0.0096193974  -0.10414175     0.026629399    0.10792201     305.9874       23.753525     -2039.5621     -2039.5621    
      8400   0.84           0.0093327955  -0.10466747     0.026048093    0.10826303     302.25561      23.570594     -2039.745      -2039.745     
      8450   0.845          0.0099084966  -0.10487401     0.026025236    0.10850829     296.76108      23.354734     -2039.9609     -2039.9609    
      8500   0.85           0.0090138121  -0.105607       0.025721322    0.10906729     297.68533      23.190994     -2040.1246     -2040.1246    
      8550   0.855          0.0094226095  -0.10689254     0.026206613    0.11046079     300.80733      22.984371     -2040.3312     -2040.3312    
      8600   0.86           0.0089498016  -0.10772634     0.026305207    0.11125208     303.25082      22.789268     -2040.5263     -2040.5263    
      8650   0.865          0.0099898841  -0.10849401     0.025733524    0.11195071     306.88251      22.595281     -2040.7203     -2040.7203    
      8700   0.87           0.0094971864  -0.10850967     0.026281476    0.11205026     310.00804      22.411139     -2040.9045     -2040.9045    
      8750   0.875          0.0084847407  -0.10975013     0.027115828    0.1133682      306.462        22.166385     -2041.1492     -2041.1492    
